age,education,balance,day,month,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,contact_telephone,contact_nan,poutcome_other,poutcome_success,poutcome_nan,marital_married,marital_single,default_yes,housing_yes,loan_yes,subscribed_yes,total_contact
45,0.666666667,474,2,1,190,1.386294361,264,1.098612289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.349803253
60,0,174,2,1,157,0.693147181,252,0.405465108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.783901544
57,0.333333333,11,2,1,261,0,265,0.916290732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.925580779
49,0.333333333,359,2,1,231,0.693147181,271,0.405465108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.783901544
37,0.666666667,59,2,1,319,0,213,0.405465108,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0.618782765
48,0.333333333,303,2,1,142,0,189,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1.049655444
49,0.666666667,147,2,1,559,0,189,1.098612289,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.049655444
35,0.333333333,630,2,1,134,0,271,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.783901544
43,0.333333333,1109,2,1,115,1.098612289,264,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.049655444
48,0.333333333,-535,2,1,115,0.693147181,187,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.925580779
43,0.333333333,597,2,1,87,0,263,0.405465108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.618782765
38,0.333333333,103,2,1,159,0,187,0.916290732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.925580779
31,0.333333333,783,2,1,221,0.693147181,272,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.783901544
32,0.333333333,453,2,1,544,0,269,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.783901544
37,0.333333333,494,2,1,247,0.693147181,269,0.916290732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.049655444
60,0.333333333,292,2,1,260,1.609437912,195,1.098612289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.432700734
32,0.666666667,2004,2,1,141,0,75,0.405465108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.618782765
37,0.666666667,230,2,1,120,0.693147181,272,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.783901544
45,0.333333333,1214,2,1,150,0.693147181,189,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.925580779
35,0.666666667,1526,2,1,236,0.693147181,217,1.098612289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.160020917
56,0.333333333,5838,2,1,116,0.693147181,230,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.925580779
31,0.333333333,671,2,1,119,0.693147181,175,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.925580779
57,0.333333333,589,2,1,223,0,76,1.098612289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.049655444
29,0.333333333,-498,2,1,99,1.098612289,227,2.079441542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.925221415
38,0.333333333,569,2,1,164,0.693147181,272,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.925580779
34,0.333333333,4,2,1,105,0.693147181,263,0.405465108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.783901544
42,0.666666667,477,2,1,413,0.693147181,242,0.916290732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.049655444
53,0.333333333,598,2,1,340,1.098612289,264,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.049655444
57,0.333333333,485,2,1,79,0.693147181,187,0.693147181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.925580779
41,0,320,2,1,844,0.693147181,252,0.405465108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.783901544
38,0.333333333,581,2,1,223,0.693147181,272,0.405465108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.783901544
46,0.333333333,-221,2,1,219,0.693147181,244,0.405465108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.783901544
46,0.333333333,317,2,1,24,1.945910149,250,0.405465108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1.349803253
37,0.333333333,247,2,1,192,0.693147181,208,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.783901544
35,0.333333333,287,2,1,115,1.098612289,245,1.609437912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.580352332
58,0.333333333,8266,2,1,98,0.693147181,271,0.405465108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.783901544
46,0.333333333,1028,2,1,96,0.693147181,208,0.405465108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.783901544
35,0.333333333,220,2,1,153,1.386294361,244,2.014903021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.925221415
37,0.333333333,318,2,1,167,0,187,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.783901544
31,0.666666667,112,2,1,159,0.693147181,271,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.783901544
45,0.333333333,0,2,1,111,0.693147181,208,0.405465108,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0.783901544
42,0,124,2,1,164,0.693147181,262,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.925580779
36,0.666666667,806,3,1,106,0.693147181,259,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.783901544
54,0.333333333,0,3,1,62,0.693147181,203,1.252762968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1.259407511
49,0.666666667,4961,3,1,298,0.693147181,231,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.783901544
47,0.333333333,1160,3,1,117,0.693147181,221,1.098612289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.160020917
36,0.333333333,774,3,1,231,0.693147181,259,0.405465108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.783901544
33,0.666666667,644,3,1,124,0.693147181,271,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.925580779
51,0.333333333,867,3,1,177,0.693147181,211,0.916290732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.049655444
32,0.333333333,414,3,1,236,0.693147181,272,0.405465108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.783901544
50,0,1158,3,1,116,1.098612289,265,0.916290732,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.160020917
37,0.333333333,12939,3,1,77,1.098612289,202,1.704748092,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.646733697
35,0.333333333,1659,3,1,149,1.098612289,215,0.405465108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.925580779
50,0.666666667,199,3,1,116,0.693147181,253,0.405465108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.783901544
58,0,3401,3,1,84,1.098612289,265,0.693147181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.049655444
41,0.666666667,572,3,1,419,0.693147181,271,0.693147181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.925580779
28,0.666666667,59,3,1,330,1.098612289,190,1.386294361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.432700734
47,0.333333333,152,3,1,193,1.098612289,271,1.098612289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.259407511
31,0,997,3,1,256,0,190,0.916290732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.925580779
35,0.333333333,0,3,1,80,0,273,0.405465108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.618782765
32,0.333333333,4471,3,1,197,0,270,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.783901544
33,0.666666667,390,3,1,161,0,256,0.405465108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.618782765
29,0.333333333,222,3,1,197,0,250,2.525728644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.218115936
34,0.333333333,883,3,1,166,0.693147181,173,0.916290732,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1.049655444
40,0.333333333,0,3,1,561,0,201,0.405465108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.618782765
48,0,3,3,1,69,0,252,1.098612289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.049655444
32,0.666666667,357,3,1,133,1.098612289,77,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.049655444
33,0.666666667,546,3,1,54,0.693147181,270,0.405465108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.783901544
51,0,377,3,1,143,1.386294361,272,0.405465108,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.049655444
52,0.666666667,199,3,1,373,0,236,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.783901544
35,0.666666667,1891,3,1,188,1.098612289,270,1.252762968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.349803253
31,0,124,3,1,343,0,264,1.098612289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.049655444
49,0.333333333,1403,3,1,124,0.693147181,180,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.925580779
39,0.333333333,661,3,1,84,1.386294361,267,1.098612289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.349803253
46,0.666666667,-319,3,1,80,0,256,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.618782765
32,0.333333333,1844,3,1,158,1.386294361,201,1.386294361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.509249185
33,0.333333333,1883,3,1,121,1.609437912,256,0.405465108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.160020917
36,0.666666667,1582,3,1,26,0.693147181,197,0.405465108,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.783901544
51,0,605,3,1,91,0.693147181,159,2.079441542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.875385493
42,0,2398,3,1,144,0.693147181,271,0.693147181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.925580779
34,0.333333333,261,3,1,88,1.609437912,251,0.916290732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.349803253
46,0.333333333,677,3,1,425,0,82,0.405465108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.618782765
52,0.666666667,0,3,1,790,0,249,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.618782765
27,0.333333333,-401,3,1,205,1.098612289,214,0.405465108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.925580779
54,0.333333333,175,3,1,94,1.386294361,271,1.098612289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.349803253
36,0.666666667,219,3,1,22,1.791759469,196,1.386294361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.646733697
31,0.333333333,-120,3,1,100,1.098612289,201,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.049655444
43,0.333333333,473,3,1,148,1.098612289,211,1.252762968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.349803253
42,0,-97,3,1,216,1.386294361,271,1.252762968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.432700734
34,0.666666667,586,3,1,43,1.609437912,263,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1.259407511
32,0.666666667,272,3,1,188,1.386294361,209,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.049655444
58,0.333333333,629,3,1,193,1.098612289,265,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.049655444
58,0.333333333,0,3,1,702,1.098612289,264,1.704748092,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.646733697
56,0.666666667,2366,3,1,538,0.693147181,188,1.098612289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.160020917
29,0.333333333,655,3,1,225,1.098612289,270,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.049655444
42,0.333333333,400,3,1,198,1.609437912,244,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.580352332
42,0.666666667,725,3,1,124,1.098612289,252,0.916290732,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1.160020917
56,0,284,3,1,124,1.386294361,204,1.098612289,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.349803253
41,0.666666667,-78,3,1,69,1.386294361,252,1.098612289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.349803253
50,0.333333333,103,3,1,109,1.386294361,267,1.386294361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.509249185
33,0.666666667,191,3,1,678,1.386294361,209,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.049655444
53,0,-211,3,1,195,1.791759469,251,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.349803253
41,0.666666667,-89,3,1,195,1.386294361,251,1.098612289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1.349803253
55,0,781,3,1,112,1.098612289,270,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.049655444
54,0.333333333,1178,3,1,41,1.791759469,264,0.693147181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1.349803253
45,0.333333333,366,3,1,235,0.693147181,169,1.945910149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.767580614
32,0.666666667,47,3,1,693,1.945910149,204,0.916290732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1.509249185
31,0.666666667,302,4,1,181,0,257,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.618782765
59,0.666666667,941,4,1,231,0,210,0.405465108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.618782765
51,0.333333333,1328,4,1,119,0,251,0.405465108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.618782765
60,0,4243,4,1,387,0,251,0.405465108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.618782765
36,0.333333333,1855,4,1,75,0,273,0.405465108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.618782765
38,0.333333333,351,4,1,112,0,244,0.916290732,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.925580779
52,0,2281,4,1,82,0,244,0.405465108,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0.618782765
38,0.333333333,308,4,1,197,0,274,0.405465108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.618782765
39,0.333333333,105,4,1,137,0,189,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.783901544
47,0.333333333,243,4,1,220,0,246,1.098612289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.049655444
38,0.333333333,221,4,1,93,0.693147181,274,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.925580779
36,0.333333333,0,4,1,235,0,244,0.405465108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.618782765
43,0,392,4,1,110,0,208,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.783901544
33,0.333333333,0,4,1,56,0,274,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.783901544
36,0.333333333,376,4,1,180,0,274,0.916290732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.925580779
37,0.333333333,496,4,1,118,1.386294361,272,0.916290732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.259407511
37,0.333333333,895,4,1,219,0.693147181,245,0.405465108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.783901544
51,0.333333333,2,4,1,71,0,205,0.916290732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.925580779
59,0.333333333,4497,4,1,213,0,251,0.405465108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.618782765
56,0,284,4,1,177,0,197,1.704748092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.509249185
28,0.333333333,34,4,1,16,1.791759469,268,1.098612289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1.509249185
57,0,-464,4,1,75,0,190,1.386294361,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.259407511
32,0.333333333,4,4,1,145,0.693147181,260,1.098612289,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.160020917
39,0.666666667,-980,4,1,52,0.693147181,260,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.783901544
58,0.333333333,1640,4,1,72,1.791759469,274,1.098612289,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.509249185
30,0.666666667,405,4,1,128,0,274,0.405465108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.618782765
38,0.666666667,227,4,1,89,0,209,0.405465108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.618782765
37,0.333333333,342,4,1,127,0,273,0.405465108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.618782765
42,0.333333333,30,4,1,98,0,266,0.916290732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.925580779
58,0.666666667,2142,4,1,41,0.693147181,274,0.916290732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.049655444
53,0.333333333,1103,4,1,101,0.693147181,250,1.098612289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.160020917
33,0,158,4,1,110,0,264,1.098612289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.049655444
41,0,548,4,1,149,0,250,0.405465108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.618782765
45,0.333333333,242,4,1,510,0,198,1.098612289,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.049655444
32,0,354,4,1,239,0,196,1.609437912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.432700734
54,0.333333333,-200,4,1,71,0,243,0.405465108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.618782765
45,0.333333333,1778,4,1,41,0,251,1.252762968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.160020917
39,0.333333333,794,4,1,71,0,243,0.916290732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.925580779
45,0.333333333,985,4,1,156,0,267,0.405465108,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.618782765
43,0.333333333,372,4,1,618,0.693147181,274,0.693147181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.925580779
54,0.666666667,7249,4,1,102,0.693147181,77,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.783901544
41,0.333333333,402,4,1,604,0,204,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.783901544
34,0.333333333,272,4,1,287,0,201,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.783901544
50,0.333333333,167,4,1,346,0.693147181,191,0.916290732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.049655444
51,0,362,4,1,108,1.386294361,272,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.160020917
43,0.333333333,6,4,1,58,0,264,0.405465108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.618782765
42,0.333333333,1133,4,1,161,1.386294361,212,0.916290732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.259407511
32,0.333333333,557,4,1,210,0.693147181,253,0.405465108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.783901544
33,0.333333333,-241,4,1,117,0,253,0.405465108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.618782765
28,0.333333333,458,4,1,112,1.386294361,201,0.916290732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.259407511
40,0.333333333,6322,4,1,459,0,272,0.405465108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.618782765
32,0.333333333,202,4,1,429,0,201,0.405465108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.618782765
37,0,91,4,1,283,0.693147181,273,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.925580779
44,0.333333333,272,4,1,219,1.386294361,205,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.160020917
41,0.333333333,1245,4,1,123,0,271,0.405465108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.618782765
52,0.333333333,463,4,1,132,1.791759469,267,1.252762968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.580352332
34,0.333333333,382,4,1,494,0.693147181,198,1.504077397,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.432700734
53,0,255,4,1,134,0.693147181,272,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.925580779
34,0.333333333,47,4,1,362,0.693147181,169,0.693147181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.925580779
32,0,651,4,1,628,0.693147181,267,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.925580779
56,0,199,4,1,331,0.693147181,209,0.405465108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.783901544
40,0.333333333,694,4,1,97,1.386294361,196,1.252762968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.432700734
43,0.333333333,0,4,1,539,2.079441542,204,1.252762968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1.708981543
50,0.666666667,3284,4,1,195,0.693147181,271,0.916290732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.049655444
30,0.333333333,357,4,1,215,1.098612289,253,1.098612289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.259407511
56,0.333333333,1848,4,1,147,0.693147181,260,0.405465108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.783901544
31,0,449,4,1,140,1.386294361,252,0.405465108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1.049655444
58,0.666666667,0,4,1,304,0.693147181,229,0.693147181,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.925580779
60,0.333333333,2516,4,1,279,1.098612289,266,0.405465108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.925580779
